fileName,iterations,fixed,repeated_fixes,repeated_init_spec,fst_iter_repeated_init_spec,wrong_format_msg,analyzer_agent_tokens,analyzer_agent_cost,prompt_agent_tokens,prompt_agent_cost,running_time,Error_msg
classroom_inv9_54,6,reached_max_iter,0,0,FALSE,0,15294,0.0208,0,0,64.54,
classroom_inv9_40,6,reached_max_iter,0,0,FALSE,1,18130,0.0252,0,0,80.49,
classroom_inv9_41,6,reached_max_iter,0,0,FALSE,4,21213,0.0267,0,0,63.22,
classroom_inv9_55,6,reached_max_iter,0,0,FALSE,0,15308,0.0208,0,0,65.71,
classroom_inv5_55,6,reached_max_iter,0,0,FALSE,5,19065,0.0235,0,0,52.91,
classroom_inv5_41,6,reached_max_iter,0,0,FALSE,0,17383,0.025,0,0,84.94,
classroom_inv7_2,6,reached_max_iter,0,0,FALSE,4,21189,0.0267,0,0,64.43,
classroom_inv8_15,6,reached_max_iter,0,0,FALSE,5,22355,0.027,0,0,59.34,
classroom_inv6_38,6,reached_max_iter,0,0,FALSE,1,16531,0.0233,0,0,72.02,
classroom_inv8_29,6,reached_max_iter,0,0,FALSE,6,29609,0.035,0,0,65.91,
classroom_inv6_10,6,reached_max_iter,0,0,FALSE,3,15836,0.0208,0,0,55.24,
classroom_inv5_4,6,reached_max_iter,0,0,FALSE,5,20400,0.0252,0,0,62.3,
classroom_inv6_28,6,reached_max_iter,0,0,FALSE,3,14221,0.0174,0,0,39.34,
classroom_inv8_11,6,reached_max_iter,0,0,FALSE,2,18468,0.0257,0,0,86.01,
classroom_inv6_14,6,reached_max_iter,0,0,FALSE,1,18476,0.0259,0,0,89.12,
classroom_inv8_39,6,reached_max_iter,0,0,FALSE,6,25101,0.0292,0,0,52.69,
classroom_inv7_6,6,reached_max_iter,0,0,FALSE,6,29938,0.0355,0,0,63.94,
classroom_inv5_45,6,reached_max_iter,0,0,FALSE,3,18836,0.0255,0,0,74.68,
classroom_inv9_9,6,reached_max_iter,0,0,FALSE,4,17535,0.0224,0,0,54.44,
classroom_inv5_51,6,reached_max_iter,0,0,FALSE,1,18608,0.0264,0,0,130.89,
classroom_inv9_51,6,reached_max_iter,0,0,FALSE,3,17222,0.0236,0,0,209.37,
classroom_inv9_45,6,reached_max_iter,0,0,FALSE,4,21554,0.0275,0,0,71.04,
classroom_inv9_44,6,reached_max_iter,0,0,FALSE,6,35880,0.0431,0,0,91.7,
classroom_inv9_50,6,reached_max_iter,0,0,FALSE,4,20759,0.0261,0,0,66.11,
classroom_inv5_50,6,reached_max_iter,0,0,FALSE,4,21890,0.028,0,0,70.52,
classroom_inv9_8,6,reached_max_iter,0,0,FALSE,6,30252,0.0359,0,0,71.62,
classroom_inv5_44,6,reached_max_iter,0,0,FALSE,6,30096,0.0357,0,0,68.75,
classroom_inv7_7,6,reached_max_iter,0,0,FALSE,6,30177,0.0358,0,0,68.77,
classroom_inv8_38,6,reached_max_iter,0,0,FALSE,0,15389,0.0207,0,0,63.35,
classroom_inv6_15,6,reached_max_iter,0,0,FALSE,6,30222,0.0359,0,0,70.7,
classroom_inv8_10,6,reached_max_iter,0,0,FALSE,6,30459,0.0361,0,0,69.22,
classroom_inv6_29,6,reached_max_iter,0,0,FALSE,5,22188,0.0277,0,0,66.5,
classroom_inv5_5,6,reached_max_iter,0,0,FALSE,0,18180,0.0265,0,0,90.67,
classroom_inv5_7,6,reached_max_iter,0,0,FALSE,3,19549,0.027,0,0,80.26,
classroom_inv8_12,6,reached_max_iter,0,0,FALSE,6,36726,0.0442,0,0,89.76,
classroom_inv6_17,6,reached_max_iter,0,0,FALSE,4,17344,0.0218,0,0,50.53,
classroom_inv7_5,6,reached_max_iter,0,0,FALSE,5,25351,0.031,0,0,65.25,
classroom_inv5_52,6,reached_max_iter,0,0,FALSE,1,16453,0.0231,0,0,79.74,
classroom_inv5_46,6,reached_max_iter,0,0,FALSE,0,15199,0.0206,0,0,61.97,
classroom_inv9_46,6,reached_max_iter,0,0,FALSE,6,29726,0.0352,0,0,69.21,
classroom_inv9_52,6,reached_max_iter,0,0,FALSE,5,24079,0.0288,0,0,56.55,
classroom_inv9_53,6,reached_max_iter,0,0,FALSE,1,16655,0.0235,0,0,74.23,
classroom_inv9_47,6,reached_max_iter,0,0,FALSE,4,21120,0.0266,0,0,60.37,
classroom_inv5_47,6,reached_max_iter,0,0,FALSE,2,17039,0.0232,0,0,68.65,
classroom_inv5_53,6,reached_max_iter,0,0,FALSE,4,19230,0.0239,0,0,56.41,
classroom_inv7_4,6,reached_max_iter,0,0,FALSE,3,17801,0.0228,0,0,59.96,
classroom_inv6_16,6,reached_max_iter,0,0,FALSE,0,17270,0.0248,0,0,79.44,
classroom_inv8_13,6,reached_max_iter,0,0,FALSE,0,14378,0.019,0,0,51.04,
classroom_inv5_6,6,reached_max_iter,0,0,FALSE,3,19293,0.0263,0,0,76.03,
classroom_inv5_34,6,reached_max_iter,0,0,FALSE,6,29858,0.0353,0,0,63.27,
classroom_inv5_20,6,reached_max_iter,0,0,FALSE,6,29858,0.0353,0,0,64.26,
classroom_inv6_3,6,reached_max_iter,0,0,FALSE,3,18389,0.024,0,0,63.93,
classroom_inv9_20,6,reached_max_iter,0,0,FALSE,6,29930,0.0354,0,0,65.12,
classroom_inv9_34,6,reached_max_iter,0,0,FALSE,1,15984,0.0221,0,0,69.76,
classroom_inv7_19,6,reached_max_iter,0,0,FALSE,6,29776,0.0353,0,0,65.91,
classroom_inv7_31,6,reached_max_iter,0,0,FALSE,6,30174,0.0358,0,0,69.73,
classroom_inv7_25,6,reached_max_iter,0,0,FALSE,6,29852,0.0353,0,0,63.65,
classroom_inv7_24,6,reached_max_iter,0,0,FALSE,6,30363,0.036,0,0,70.21,
classroom_inv7_30,6,reached_max_iter,0,0,FALSE,4,19733,0.0258,0,0,70.68,
classroom_inv7_18,6,reached_max_iter,0,0,FALSE,3,17884,0.0238,0,0,65.07,
classroom_inv9_35,6,reached_max_iter,0,0,FALSE,6,30387,0.0361,0,0,66.03,
classroom_inv9_21,6,reached_max_iter,0,0,FALSE,6,30120,0.0357,0,0,69.37,
classroom_inv6_2,6,reached_max_iter,0,0,FALSE,6,29798,0.0353,0,0,62.93,
classroom_inv5_21,6,reached_max_iter,0,0,FALSE,5,25107,0.0306,0,0,63.21,
classroom_inv5_35,6,reached_max_iter,0,0,FALSE,6,29676,0.0351,0,0,61.09,
classroom_inv5_23,6,reached_max_iter,0,0,FALSE,6,30150,0.0358,0,0,66.64,
classroom_inv5_37,6,reached_max_iter,0,0,FALSE,5,20456,0.0253,0,0,52.02,
classroom_inv9_37,6,reached_max_iter,0,0,FALSE,5,24634,0.0296,0,0,72.22,
classroom_inv9_23,6,reached_max_iter,0,0,FALSE,0,17122,0.0243,0,0,77.26,
classroom_inv7_26,6,reached_max_iter,0,0,FALSE,4,19839,0.0259,0,0,65.21,
classroom_inv7_32,6,reached_max_iter,0,0,FALSE,6,29858,0.0353,0,0,62.31,
classroom_inv7_33,6,reached_max_iter,0,0,FALSE,6,29870,0.0354,0,0,67.97,
classroom_inv7_27,6,reached_max_iter,0,0,FALSE,6,30191,0.0358,0,0,64.37,
classroom_inv9_22,6,reached_max_iter,0,0,FALSE,4,19913,0.0263,0,0,73.14,
classroom_inv9_36,6,reached_max_iter,0,0,FALSE,3,18646,0.0246,0,0,66.64,
classroom_inv6_1,6,reached_max_iter,0,0,FALSE,0,15343,0.0208,0,0,59.45,
classroom_inv5_36,6,reached_max_iter,0,0,FALSE,3,19227,0.0257,0,0,72.63,
classroom_inv5_22,6,reached_max_iter,0,0,FALSE,2,17710,0.0246,0,0,70.95,
classroom_inv5_26,6,reached_max_iter,0,0,FALSE,4,19953,0.0261,0,0,66.46,
classroom_inv5_32,6,reached_max_iter,0,0,FALSE,1,17681,0.0246,0,0,76.36,
classroom_inv6_5,6,reached_max_iter,0,0,FALSE,1,17030,0.0232,0,0,71.15,
classroom_inv7_23,6,reached_max_iter,0,0,FALSE,6,30369,0.0361,0,0,68.58,
classroom_inv7_37,6,reached_max_iter,0,0,FALSE,2,16964,0.0234,0,0,70.51,
classroom_inv9_32,6,reached_max_iter,0,0,FALSE,6,30120,0.0357,0,0,64.46,
classroom_inv9_26,6,reached_max_iter,0,0,FALSE,3,19990,0.0272,0,0,79.2,
classroom_inv9_27,6,reached_max_iter,0,0,FALSE,6,29858,0.0353,0,0,89.51,
classroom_inv9_33,6,reached_max_iter,0,0,FALSE,1,17225,0.0246,0,0,77.04,
classroom_inv7_36,6,reached_max_iter,0,0,FALSE,5,25620,0.0317,0,0,74.28,
classroom_inv7_22,6,reached_max_iter,0,0,FALSE,3,18724,0.0248,0,0,74.75,
classroom_inv6_4,6,reached_max_iter,0,0,FALSE,6,29894,0.0354,0,0,66.32,
classroom_inv5_33,6,reached_max_iter,0,0,FALSE,6,29768,0.0352,0,0,65.18,
classroom_inv5_27,6,reached_max_iter,0,0,FALSE,6,30276,0.0359,0,0,65.52,
classroom_inv5_31,6,reached_max_iter,0,0,FALSE,6,29822,0.0353,0,0,68.23,
classroom_inv5_25,6,reached_max_iter,0,0,FALSE,5,21789,0.0258,0,0,47.45,
classroom_inv5_19,6,reached_max_iter,0,0,FALSE,4,18597,0.0241,0,0,61.8,
classroom_inv6_6,6,reached_max_iter,0,0,FALSE,0,17270,0.0247,0,0,78.09,
classroom_inv8_9,6,reached_max_iter,0,0,FALSE,3,17409,0.0229,0,0,65.19,
classroom_inv9_19,6,reached_max_iter,0,0,FALSE,4,22433,0.0291,0,0,78.16,
classroom_inv7_34,6,reached_max_iter,0,0,FALSE,6,29858,0.0353,0,0,62.56,
classroom_inv7_20,6,reached_max_iter,0,0,FALSE,4,21126,0.0266,0,0,62.66,
classroom_inv9_25,6,reached_max_iter,0,0,FALSE,0,16953,0.0241,0,0,78.23,
classroom_inv9_31,6,reached_max_iter,0,0,FALSE,1,14477,0.0191,0,0,54.1,
classroom_inv9_30,6,reached_max_iter,0,0,FALSE,6,30405,0.0361,0,0,61.81,
classroom_inv9_24,6,reached_max_iter,0,0,FALSE,0,16980,0.0241,0,0,77.56,
classroom_inv7_21,6,reached_max_iter,0,0,FALSE,6,30132,0.0357,0,0,67.4,
classroom_inv8_8,6,reached_max_iter,0,0,FALSE,4,21410,0.027,0,0,61.98,
classroom_inv7_35,6,reached_max_iter,0,0,FALSE,6,29914,0.0354,0,0,65.97,
classroom_inv9_18,6,reached_max_iter,0,0,FALSE,0,16934,0.0241,0,0,76,
classroom_inv6_7,6,reached_max_iter,0,0,FALSE,3,16250,0.0217,0,0,58.7,
classroom_inv5_18,6,reached_max_iter,0,0,FALSE,2,17596,0.0244,0,0,75.11,
classroom_inv5_24,6,reached_max_iter,0,0,FALSE,5,20431,0.0253,0,0,56.41,
classroom_inv5_30,6,reached_max_iter,0,0,FALSE,3,18289,0.0247,0,0,71.96,
classroom_inv8_41,6,reached_max_iter,0,0,FALSE,5,25061,0.0306,0,0,63.68,
classroom_inv5_29,6,reached_max_iter,0,0,FALSE,3,17394,0.0222,0,0,55.22,
classroom_inv5_15,6,reached_max_iter,0,0,FALSE,6,29652,0.0351,0,0,62.27,
classroom_inv8_5,6,reached_max_iter,0,0,FALSE,6,30300,0.036,0,0,70.3,
classroom_inv9_15,6,reached_max_iter,0,0,FALSE,6,29818,0.0353,0,0,67.42,
classroom_inv7_38,6,reached_max_iter,0,0,FALSE,6,29780,0.0353,0,0,78.25,
classroom_inv7_10,6,reached_max_iter,0,0,FALSE,6,24710,0.0322,0,0,40.34,
classroom_inv7_10.als,6,Error_finally_section,0,0,FALSE,6,24710,0.0322,0,0,NA,"Error in OpenAIGPT.chat: 
Original error: peer closed connection without sending complete message body (incomplete chunked read)
Traceback:
Traceback (most recent call last):
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpx/_transports/default.py"", line 69, in map_httpcore_exceptions
    yield
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpx/_transports/default.py"", line 113, in __iter__
    for part in self._httpcore_stream:
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpcore/_sync/connection_pool.py"", line 367, in __iter__
    raise exc from None
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpcore/_sync/connection_pool.py"", line 363, in __iter__
    for part in self._stream:
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpcore/_sync/http11.py"", line 349, in __iter__
    raise exc
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpcore/_sync/http11.py"", line 341, in __iter__
    for chunk in self._connection._receive_response_body(**kwargs):
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpcore/_sync/http11.py"", line 210, in _receive_response_body
    event = self._receive_event(timeout=timeout)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpcore/_sync/http11.py"", line 220, in _receive_event
    with map_exceptions({h11.RemoteProtocolError: RemoteProtocolError}):
  File ""/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/contextlib.py"", line 158, in __exit__
    self.gen.throw(typ, value, traceback)
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpcore/_exceptions.py"", line 14, in map_exceptions
    raise to_exc(exc) from exc
httpcore.RemoteProtocolError: peer closed connection without sending complete message body (incomplete chunked read)

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/langroid/language_models/openai_gpt.py"", line 1020, in chat
    return self._chat(messages, max_tokens, functions, function_call)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/langroid/language_models/openai_gpt.py"", line 1264, in _chat
    llm_response, openai_response = self._stream_response(response, chat=True)
                                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/langroid/language_models/utils.py"", line 79, in wrapper
    raise e
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/langroid/language_models/utils.py"", line 44, in wrapper
    return func(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/langroid/language_models/openai_gpt.py"", line 656, in _stream_response
    for event in response:
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/openai/_streaming.py"", line 46, in __iter__
    for item in self._iterator:
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/openai/_streaming.py"", line 61, in __stream__
    for sse in iterator:
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/openai/_streaming.py"", line 53, in _iter_events
    yield from self._decoder.iter(self.response.iter_lines())
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/openai/_streaming.py"", line 287, in iter
    for line in iterator:
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpx/_models.py"", line 861, in iter_lines
    for text in self.iter_text():
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpx/_models.py"", line 848, in iter_text
    for byte_content in self.iter_bytes():
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpx/_models.py"", line 829, in iter_bytes
    for raw_bytes in self.iter_raw():
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpx/_models.py"", line 883, in iter_raw
    for raw_stream_bytes in self.stream:
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpx/_client.py"", line 126, in __iter__
    for chunk in self._stream:
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpx/_transports/default.py"", line 112, in __iter__
    with map_httpcore_exceptions():
  File ""/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/contextlib.py"", line 158, in __exit__
    self.gen.throw(typ, value, traceback)
  File ""/Users/admin0513-27/Downloads/automated_spec_repair-main-7/.venv/lib/python3.11/site-packages/httpx/_transports/default.py"", line 86, in map_httpcore_exceptions
    raise mapped_exc(message) from exc
httpx.RemoteProtocolError: peer closed connection without sending complete message body (incomplete chunked read)
"
classroom_inv9_29,6,reached_max_iter,0,0,FALSE,6,30384,0.0361,0,0,69.38,
classroom_inv9_28,6,reached_max_iter,0,0,FALSE,6,29794,0.0353,0,0,63.78,
classroom_inv7_11,6,reached_max_iter,0,0,FALSE,3,16812,0.0208,0,0,48.82,
classroom_inv8_4,6,reached_max_iter,0,0,FALSE,6,17751,0.0198,0,0,24.6,
classroom_inv7_39,6,reached_max_iter,0,0,FALSE,6,29816,0.0353,0,0,64.86,
classroom_inv9_14,6,reached_max_iter,0,0,FALSE,3,17444,0.0232,0,0,62.78,
classroom_inv5_14,6,reached_max_iter,0,0,FALSE,3,20314,0.0277,0,0,88.96,
classroom_inv5_28,6,reached_max_iter,0,0,FALSE,3,17854,0.0241,0,0,72,
classroom_inv8_40,6,reached_max_iter,0,0,FALSE,6,30026,0.0356,0,0,65.87,
classroom_inv8_42,6,reached_max_iter,0,0,FALSE,6,30192,0.0358,0,0,71.21,
classroom_inv5_16,6,reached_max_iter,0,0,FALSE,0,17884,0.0259,0,0,93.04,
classroom_inv6_9,6,reached_max_iter,0,0,FALSE,3,15120,0.0195,0,0,54.28,
classroom_inv9_16,6,reached_max_iter,0,0,FALSE,6,30201,0.0358,0,0,70.94,
classroom_inv8_6,6,reached_max_iter,0,0,FALSE,5,23517,0.03,0,0,74.9,
classroom_inv7_13,6,reached_max_iter,0,0,FALSE,6,30384,0.036,0,0,70.67,
classroom_inv7_12,6,reached_max_iter,0,0,FALSE,5,25403,0.031,0,0,70,
classroom_inv9_17,6,reached_max_iter,0,0,FALSE,6,29694,0.0352,0,0,65.98,
classroom_inv8_7,6,reached_max_iter,0,0,FALSE,6,30396,0.036,0,0,74.98,
classroom_inv6_8,6,reached_max_iter,0,0,FALSE,5,25477,0.0314,0,0,70.66,
classroom_inv5_17,6,reached_max_iter,0,0,FALSE,1,18749,0.0261,0,0,84.76,
classroom_inv8_43,6,reached_max_iter,0,0,FALSE,6,17715,0.0198,0,0,27.72,
classroom_inv5_13,6,reached_max_iter,0,0,FALSE,6,29720,0.0352,0,0,69.89,
classroom_inv7_16,6,reached_max_iter,0,0,FALSE,6,30020,0.0356,0,0,73.74,
classroom_inv8_3,6,reached_max_iter,0,0,FALSE,6,29954,0.0354,0,0,71.51,
classroom_inv9_13,6,reached_max_iter,0,0,FALSE,6,17694,0.0198,0,0,25.84,
classroom_inv8_2,6,reached_max_iter,0,0,FALSE,5,19142,0.0236,0,0,70.87,
classroom_inv9_12,6,reached_max_iter,0,0,FALSE,6,30156,0.0358,0,0,70.32,
classroom_inv7_17,6,reached_max_iter,0,0,FALSE,6,30152,0.0358,0,0,81.43,
classroom_inv5_12,6,reached_max_iter,0,0,FALSE,0,18189,0.0265,0,0,106.78,
classroom_inv8_44,6,reached_max_iter,0,0,FALSE,1,16177,0.0226,0,0,77.32,
classroom_inv5_10,6,reached_max_iter,0,0,FALSE,6,30096,0.0357,0,0,70.61,
classroom_inv5_38,6,reached_max_iter,0,0,FALSE,6,29982,0.0355,0,0,72.13,
classroom_inv9_38,6,reached_max_iter,0,0,FALSE,6,30102,0.0357,0,0,74.03,
classroom_inv7_15,6,reached_max_iter,0,0,FALSE,5,25017,0.0305,0,0,73.25,
classroom_inv7_29,6,reached_max_iter,0,0,FALSE,0,16127,0.0225,0,0,72.63,
classroom_inv9_10,6,reached_max_iter,0,0,FALSE,0,17895,0.0259,0,0,90.38,
classroom_inv9_11,6,reached_max_iter,0,0,FALSE,6,29853,0.0354,0,0,74.23,
classroom_inv8_1,6,reached_max_iter,0,0,FALSE,4,20489,0.0264,0,0,73.82,
classroom_inv7_28,6,reached_max_iter,0,0,FALSE,6,29978,0.0355,0,0,71.25,
classroom_inv7_14,6,reached_max_iter,0,0,FALSE,4,17818,0.0228,0,0,58.44,
classroom_inv9_39,6,reached_max_iter,0,0,FALSE,2,18405,0.026,0,0,83.01,
classroom_inv5_39,6,reached_max_iter,0,0,FALSE,4,18989,0.0242,0,0,62.34,
classroom_inv5_11,6,reached_max_iter,0,0,FALSE,1,19712,0.0283,0,0,97.48,
classroom_inv6_27,6,reached_max_iter,0,0,FALSE,2,17636,0.0242,0,0,83.86,
classroom_inv6_33,6,reached_max_iter,0,0,FALSE,6,30222,0.0359,0,0,66.91,
classroom_inv8_36,6,reached_max_iter,0,0,FALSE,2,17826,0.0229,0,0,59.91,
classroom_inv8_22,6,reached_max_iter,0,0,FALSE,4,19229,0.0245,0,0,65.75,
classroom_inv7_9,6,reached_max_iter,0,0,FALSE,6,30174,0.0357,0,0,69.71,
classroom_inv9_6,6,reached_max_iter,0,0,FALSE,6,29840,0.0353,0,0,72.65,
classroom_inv9_62,6,reached_max_iter,0,0,FALSE,1,15536,0.0212,0,0,70.14,
classroom_inv9_63,6,reached_max_iter,0,0,FALSE,6,29806,0.0353,0,0,69.1,
classroom_inv9_7,6,reached_max_iter,0,0,FALSE,5,21212,0.0253,0,0,50.7,
classroom_inv7_8,6,reached_max_iter,0,1,TRUE,4,21870,0.028,0,0,74.73,
classroom_inv8_23,6,reached_max_iter,0,0,FALSE,3,16590,0.021,0,0,53.75,
classroom_inv8_37,6,reached_max_iter,0,0,FALSE,2,17664,0.0241,0,0,75.52,
classroom_inv6_32,6,reached_max_iter,0,0,FALSE,2,19166,0.0273,0,0,97.02,
classroom_inv6_26,6,reached_max_iter,0,0,FALSE,0,16964,0.0241,0,0,88.2,
classroom_inv5_8,6,reached_max_iter,0,0,FALSE,6,29822,0.0353,0,0,72.72,
classroom_inv6_30,6,reached_max_iter,0,0,FALSE,6,30159,0.0358,0,0,80.38,
classroom_inv6_24,6,reached_max_iter,0,0,FALSE,4,17497,0.0223,0,0,57.06,
classroom_inv8_21,6,reached_max_iter,0,0,FALSE,5,23072,0.0283,0,0,64.35,
classroom_inv6_18,6,reached_max_iter,0,0,FALSE,0,16217,0.0226,0,0,80.65,
classroom_inv8_35,6,reached_max_iter,0,0,FALSE,6,30348,0.036,0,0,79.09,
classroom_inv9_5,6,reached_max_iter,0,0,FALSE,0,14761,0.0197,0,0,61.64,
classroom_inv5_49,6,reached_max_iter,0,0,FALSE,0,16409,0.023,0,0,78.75,
classroom_inv9_61,6,reached_max_iter,0,0,FALSE,6,27839,0.0323,0,0,60.5,
classroom_inv9_49,6,reached_max_iter,0,0,FALSE,5,25682,0.0318,0,0,77.43,
classroom_inv9_48,6,reached_max_iter,0,0,FALSE,6,30028,0.0356,0,0,78.67,
classroom_inv9_60,6,reached_max_iter,0,0,FALSE,6,17568,0.0196,0,0,30.14,
classroom_inv5_48,6,reached_max_iter,0,0,FALSE,6,30156,0.0357,0,0,73.32,
classroom_inv9_4,6,reached_max_iter,0,0,FALSE,1,16972,0.0242,0,0,84.52,
classroom_inv8_34,6,reached_max_iter,0,0,FALSE,5,25588,0.0316,0,0,77.19,
classroom_inv6_19,6,reached_max_iter,0,0,FALSE,2,17511,0.0233,0,0,71.35,
classroom_inv8_20,6,reached_max_iter,0,0,FALSE,3,15575,0.0202,0,0,56.17,
classroom_inv6_25,6,reached_max_iter,0,0,FALSE,4,21015,0.0263,0,0,68.25,
classroom_inv6_31,6,reached_max_iter,0,0,FALSE,5,25835,0.032,0,0,79.81,
classroom_inv5_9,6,reached_max_iter,0,0,FALSE,6,29822,0.0353,0,0,80.91,
classroom_inv8_24,6,reached_max_iter,0,0,FALSE,4,20542,0.0252,0,0,57.58,
classroom_inv8_30,6,reached_max_iter,0,0,FALSE,5,24379,0.0293,0,0,61.13,
classroom_inv6_35,6,reached_max_iter,0,0,FALSE,4,21894,0.028,0,0,78.52,
classroom_inv8_18,6,reached_max_iter,0,0,FALSE,6,29852,0.0353,0,0,71.31,
classroom_inv6_21,6,reached_max_iter,0,1,TRUE,0,16615,0.0233,0,0,77.91,
classroom_inv5_58,6,reached_max_iter,0,0,FALSE,1,18500,0.0262,0,0,86.44,
classroom_inv9_58,6,reached_max_iter,0,0,FALSE,1,17658,0.0245,0,0,75.12,
classroom_inv9_59,6,reached_max_iter,0,0,FALSE,0,15288,0.0208,0,0,63.18,
classroom_inv9_1,6,reached_max_iter,0,0,FALSE,1,16211,0.0216,0,0,65.57,
classroom_inv6_20,6,reached_max_iter,0,0,FALSE,2,17149,0.0229,0,0,68.4,
classroom_inv8_19,6,reached_max_iter,0,0,FALSE,5,24598,0.0296,0,0,57.7,
