fileName,iterations,status,repeated_fixes,repeated_init_spec,fst_iter_repeated_init_spec,wrong_format_msg,total_tokens,total_cost,running_time,Error_msg
balancedBST3_1,5,SYNTAX_ERROR,0,0,False,0,12838,0.47507999999999995,38.1,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/balancedBST3_1/balancedBST3_1_4_False.als at line 60 column 12:
There are 30 possible tokens that can appear here:
! # ( * @ Int NAME NUMBER STRING String ^ all disj fun iden int let lone no none one pred seq set some sum this univ { ~ 
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.syntax_error(CompParser.java:2218)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.parse(CompParser.java:2079)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.alloy_parseStream(CompParser.java:2258)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseRecursively(CompUtil.java:121)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:223)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
balancedBST3_1.als,6,Exception,0,0,False,0,12838,0.47507999999999995,NA,AlloyAnalyzerAgent._write_summary_csv() missing 1 required positional argument: 'row'
student17_1,1,NOT_FIXED,0,0,False,0,905,0.037860000000000005,4.24,
student17_1,2,NOT_FIXED,0,0,False,0,2186,0.08706,8.93,
student17_1,3,FIXED,0,0,False,0,3843,0.14754,12.77,
student17_1.als,3,Exception,0,0,False,0,3843,0.14754,NA,AlloyAnalyzerAgent._write_summary_csv() missing 1 required positional argument: 'row'
dll3_1,1,FIXED,0,0,False,0,903,0.03741,4.63,
dll3_1.als,1,Exception,0,0,False,0,903,0.03741,NA,AlloyAnalyzerAgent._write_summary_csv() missing 1 required positional argument: 'row'
dll1_1,1,FIXED,0,0,False,0,961,0.04005,4.39,
dll1_1.als,1,Exception,0,0,False,0,961,0.04005,NA,AlloyAnalyzerAgent._write_summary_csv() missing 1 required positional argument: 'row'
student16,1,SYNTAX_ERROR,0,0,False,0,831,0.03576,4.8,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/student16/student16_0_False.als at line 45 column 15:
There are 1 possible tokens that can appear here:
) 
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.syntax_error(CompParser.java:2218)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.parse(CompParser.java:2079)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.alloy_parseStream(CompParser.java:2258)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseRecursively(CompUtil.java:121)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:223)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
student16,2,SYNTAX_ERROR,0,0,False,0,2042,0.08298,8.33,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/student16/student16_1_False.als at line 20 column 1:
There are 17 possible tokens that can appear here:
( * @ Int NAME NUMBER STRING String ^ fun iden none seq this univ { ~ 
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.syntax_error(CompParser.java:2218)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.parse(CompParser.java:2079)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.alloy_parseStream(CompParser.java:2258)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseRecursively(CompUtil.java:121)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:223)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
student16,3,SYNTAX_ERROR,0,0,False,0,3636,0.14178,14.82,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/student16/student16_2_False.als at line 20 column 1:
There are 17 possible tokens that can appear here:
( * @ Int NAME NUMBER STRING String ^ fun iden none seq this univ { ~ 
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.syntax_error(CompParser.java:2218)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.parse(CompParser.java:2079)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.alloy_parseStream(CompParser.java:2258)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseRecursively(CompUtil.java:121)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:223)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
student16,4,SYNTAX_ERROR,0,0,False,0,5611,0.21194999999999997,18.82,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/student16/student16_3_False.als at line 45 column 15:
There are 1 possible tokens that can appear here:
) 
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.syntax_error(CompParser.java:2218)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.parse(CompParser.java:2079)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.alloy_parseStream(CompParser.java:2258)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseRecursively(CompUtil.java:121)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:223)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
student16,5,SYNTAX_ERROR,0,0,False,0,7967,0.29355,22.57,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/student16/student16_4_False.als at line 45 column 15:
There are 1 possible tokens that can appear here:
) 
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.syntax_error(CompParser.java:2218)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.parse(CompParser.java:2079)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.alloy_parseStream(CompParser.java:2258)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseRecursively(CompUtil.java:121)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:223)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
student16.als,6,Exception,0,0,False,0,7967,0.29355,NA,AlloyAnalyzerAgent._write_summary_csv() missing 1 required positional argument: 'row'
balancedBST2_1,1,SYNTAX_ERROR,0,0,False,0,1275,0.05532000000000001,7.3,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/balancedBST2_1/balancedBST2_1_0_False.als at line 33 column 5:
The ""all x"" construct is no longer supported. If you know the range of possible values of x, consider rewriting it as ""x == set_of_all_possible_values"".
	at edu.mit.csail.sdg.alloy4compiler.parser.CUP$CompParser$actions.CUP$CompParser$do_action(CompParser.java:4118)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.do_action(CompParser.java:2025)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.parse(CompParser.java:2069)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.alloy_parseStream(CompParser.java:2258)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseRecursively(CompUtil.java:121)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:223)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
balancedBST2_1,2,SYNTAX_ERROR,0,0,False,0,3140,0.12846000000000002,13.13,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/balancedBST2_1/balancedBST2_1_1_False.als at line 33 column 5:
The ""all x"" construct is no longer supported. If you know the range of possible values of x, consider rewriting it as ""x == set_of_all_possible_values"".
	at edu.mit.csail.sdg.alloy4compiler.parser.CUP$CompParser$actions.CUP$CompParser$do_action(CompParser.java:4118)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.do_action(CompParser.java:2025)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.parse(CompParser.java:2069)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.alloy_parseStream(CompParser.java:2258)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseRecursively(CompUtil.java:121)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:223)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
balancedBST2_1,3,SYNTAX_ERROR,0,0,False,0,5596,0.21936000000000003,18.71,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/balancedBST2_1/balancedBST2_1_2_False.als at line 33 column 5:
The ""all x"" construct is no longer supported. If you know the range of possible values of x, consider rewriting it as ""x == set_of_all_possible_values"".
	at edu.mit.csail.sdg.alloy4compiler.parser.CUP$CompParser$actions.CUP$CompParser$do_action(CompParser.java:4118)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.do_action(CompParser.java:2025)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.parse(CompParser.java:2069)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.alloy_parseStream(CompParser.java:2258)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseRecursively(CompUtil.java:121)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:223)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
balancedBST2_1,4,SYNTAX_ERROR,0,0,False,0,8643,0.32799,23.8,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/balancedBST2_1/balancedBST2_1_3_False.als at line 33 column 5:
The ""all x"" construct is no longer supported. If you know the range of possible values of x, consider rewriting it as ""x == set_of_all_possible_values"".
	at edu.mit.csail.sdg.alloy4compiler.parser.CUP$CompParser$actions.CUP$CompParser$do_action(CompParser.java:4118)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.do_action(CompParser.java:2025)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.parse(CompParser.java:2069)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.alloy_parseStream(CompParser.java:2258)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseRecursively(CompUtil.java:121)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:223)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
balancedBST2_1,5,FIXED,0,0,False,0,12283,0.45447000000000004,32.53,
balancedBST2_1.als,5,Exception,0,0,False,0,12283,0.45447000000000004,NA,AlloyAnalyzerAgent._write_summary_csv() missing 1 required positional argument: 'row'
student12_1,1,SYNTAX_ERROR,0,0,False,0,959,0.03975,4.08,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/student12_1/student12_1_0_False.als at line 55 column 64:
There are 31 possible tokens that can appear here:
! # ( * @ Int NAME NUMBER STRING String ^ all disj fun iden int let lone no none one pred seq set some sum this univ { } ~ 
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.syntax_error(CompParser.java:2218)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.parse(CompParser.java:2079)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.alloy_parseStream(CompParser.java:2258)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseRecursively(CompUtil.java:121)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:223)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
student12_1,2,SYNTAX_ERROR,0,0,False,0,2301,0.09099,9.3,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/student12_1/student12_1_1_False.als at line 55 column 64:
There are 31 possible tokens that can appear here:
! # ( * @ Int NAME NUMBER STRING String ^ all disj fun iden int let lone no none one pred seq set some sum this univ { } ~ 
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.syntax_error(CompParser.java:2218)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.parse(CompParser.java:2079)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.alloy_parseStream(CompParser.java:2258)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseRecursively(CompUtil.java:121)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:223)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
student12_1,3,SYNTAX_ERROR,0,0,False,0,4026,0.15372000000000002,13.07,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/student12_1/student12_1_2_False.als at line 55 column 64:
There are 31 possible tokens that can appear here:
! # ( * @ Int NAME NUMBER STRING String ^ all disj fun iden int let lone no none one pred seq set some sum this univ { } ~ 
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.syntax_error(CompParser.java:2218)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.parse(CompParser.java:2079)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.alloy_parseStream(CompParser.java:2258)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseRecursively(CompUtil.java:121)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:223)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
student12_1,4,SYNTAX_ERROR,0,0,False,0,6134,0.22794000000000003,16.69,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/student12_1/student12_1_3_False.als at line 55 column 64:
There are 31 possible tokens that can appear here:
! # ( * @ Int NAME NUMBER STRING String ^ all disj fun iden int let lone no none one pred seq set some sum this univ { } ~ 
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.syntax_error(CompParser.java:2218)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.parse(CompParser.java:2079)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.alloy_parseStream(CompParser.java:2258)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseRecursively(CompUtil.java:121)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:223)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
student12_1,5,SYNTAX_ERROR,0,0,False,0,8625,0.31365000000000004,20.37,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/student12_1/student12_1_4_False.als at line 55 column 64:
There are 31 possible tokens that can appear here:
! # ( * @ Int NAME NUMBER STRING String ^ all disj fun iden int let lone no none one pred seq set some sum this univ { } ~ 
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.syntax_error(CompParser.java:2218)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.parse(CompParser.java:2079)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompParser.alloy_parseStream(CompParser.java:2258)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseRecursively(CompUtil.java:121)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:223)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
student12_1.als,6,Exception,0,0,False,0,8625,0.31365000000000004,NA,AlloyAnalyzerAgent._write_summary_csv() missing 1 required positional argument: 'row'
ctree1,1,FIXED,0,0,False,0,583,0.02352,2.49,
ctree1.als,1,Exception,0,0,False,0,583,0.02352,NA,AlloyAnalyzerAgent._write_summary_csv() missing 1 required positional argument: 'row'
student15,1,NOT_FIXED,0,0,False,0,563,0.017040000000000003,2.26,
student15,2,NOT_FIXED,0,0,False,0,1511,0.05652,6.58,
student15,3,NOT_FIXED,0,0,False,0,2481,0.08577,7.18,
student15,4,FIXED,0,0,False,0,3836,0.13746,11.81,
student15.als,4,Exception,0,0,False,0,3836,0.13746,NA,AlloyAnalyzerAgent._write_summary_csv() missing 1 required positional argument: 'row'
fsm1_1,1,NOT_FIXED,0,0,False,0,791,0.0324,3.66,
fsm1_1,2,NOT_FIXED,0,0,False,0,1893,0.07428,7.08,
fsm1_1,3,NOT_FIXED,0,0,False,0,3311,0.12579,10.55,
fsm1_1,4,NOT_FIXED,0,0,False,0,5051,0.18714000000000003,16.85,
fsm1_1,5,NOT_FIXED,0,0,False,0,7121,0.25863,20.68,
fsm1_1.als,6,Exception,0,0,False,0,7121,0.25863,NA,AlloyAnalyzerAgent._write_summary_csv() missing 1 required positional argument: 'row'
balancedBST1,1,SYNTAX_ERROR,0,0,False,0,1294,0.054599999999999996,5.64,"Syntax error in /Users/admin0513-27/Downloads/AlloySpecRepair-main-4/results_arepair_Setting-1/balancedBST1/balancedBST1_0_False.als at line 58 column 6:
The name ""abs"" cannot be found.
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule.hint(CompModule.java:621)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.resolve(CompModule.java:271)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.visit(CompModule.java:449)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.visit(CompModule.java:181)
	at edu.mit.csail.sdg.alloy4compiler.ast.ExprVar.accept(ExprVar.java:68)
	at edu.mit.csail.sdg.alloy4compiler.ast.VisitReturn.visitThis(VisitReturn.java:29)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.visit(CompModule.java:343)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.visit(CompModule.java:181)
	at edu.mit.csail.sdg.alloy4compiler.ast.ExprBadJoin.accept(ExprBadJoin.java:96)
	at edu.mit.csail.sdg.alloy4compiler.ast.VisitReturn.visitThis(VisitReturn.java:29)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.visit(CompModule.java:356)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.visit(CompModule.java:181)
	at edu.mit.csail.sdg.alloy4compiler.ast.ExprBinary.accept(ExprBinary.java:514)
	at edu.mit.csail.sdg.alloy4compiler.ast.VisitReturn.visitThis(VisitReturn.java:29)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.visit(CompModule.java:357)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.visit(CompModule.java:181)
	at edu.mit.csail.sdg.alloy4compiler.ast.ExprBinary.accept(ExprBinary.java:514)
	at edu.mit.csail.sdg.alloy4compiler.ast.VisitReturn.visitThis(VisitReturn.java:29)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.visit(CompModule.java:455)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.visit(CompModule.java:181)
	at edu.mit.csail.sdg.alloy4compiler.ast.ExprUnary.accept(ExprUnary.java:341)
	at edu.mit.csail.sdg.alloy4compiler.ast.VisitReturn.visitThis(VisitReturn.java:29)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.visit(CompModule.java:441)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.visit(CompModule.java:181)
	at edu.mit.csail.sdg.alloy4compiler.ast.ExprQt.accept(ExprQt.java:266)
	at edu.mit.csail.sdg.alloy4compiler.ast.VisitReturn.visitThis(VisitReturn.java:29)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.visit(CompModule.java:455)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.visit(CompModule.java:181)
	at edu.mit.csail.sdg.alloy4compiler.ast.ExprUnary.accept(ExprUnary.java:341)
	at edu.mit.csail.sdg.alloy4compiler.ast.VisitReturn.visitThis(VisitReturn.java:29)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule$Context.check(CompModule.java:275)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule.resolveFuncBody(CompModule.java:1137)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompModule.resolveAll(CompModule.java:1477)
	at edu.mit.csail.sdg.alloy4compiler.parser.CompUtil.parseEverything_fromFile(CompUtil.java:225)
	at alloyrepair.App.callAlloyEngine(App.java:133)
	at alloyrepair.App.main(App.java:102)"
