jsonFileName,Errors,Counterexamples,NoInstances
arr2_5_False_alloyAnalyzerReport.json,1,1,0
student2_1_0_False_alloyAnalyzerReport.json,0,1,0
student11_1_False_alloyAnalyzerReport.json,1,0,0
student13_4_False_alloyAnalyzerReport.json,0,1,0
cd1_1_1_False_alloyAnalyzerReport.json,0,1,0
student14_1_1_False_alloyAnalyzerReport.json,0,1,0
arr2_3_False_alloyAnalyzerReport.json,1,1,0
student3_1_1_False_alloyAnalyzerReport.json,0,1,0
student13_2_False_alloyAnalyzerReport.json,0,1,0
student17_1_2_False_alloyAnalyzerReport.json,0,1,0
student17_1_4_False_alloyAnalyzerReport.json,0,1,0
student15_1_False_alloyAnalyzerReport.json,0,1,0
student16_5_False_alloyAnalyzerReport.json,0,1,0
student18_1_3_False_alloyAnalyzerReport.json,0,1,0
balancedBST1_1_False_alloyAnalyzerReport.json,0,1,0
student16_3_False_alloyAnalyzerReport.json,0,1,0
bempl1_0_False_alloyAnalyzerReport.json,0,1,0
student18_1_5_False_alloyAnalyzerReport.json,0,1,0
grade1_1_False_alloyAnalyzerReport.json,0,1,0
arr1_1_False_alloyAnalyzerReport.json,1,0,0
dll4_0_False_alloyAnalyzerReport.json,1,0,0
student7_1_0_False_alloyAnalyzerReport.json,0,1,0
student15_2_False_alloyAnalyzerReport.json,0,1,0
other1_1_False_alloyAnalyzerReport.json,0,1,0
student15_4_False_alloyAnalyzerReport.json,0,1,0
student17_1_1_False_alloyAnalyzerReport.json,0,1,0
student11_4_False_alloyAnalyzerReport.json,0,1,0
student13_1_False_alloyAnalyzerReport.json,0,1,0
student3_1_2_False_alloyAnalyzerReport.json,0,1,0
student2_1_5_False_alloyAnalyzerReport.json,0,1,0
student14_1_2_False_alloyAnalyzerReport.json,0,1,0
fsm1_1_5_False_alloyAnalyzerReport.json,0,1,0
cd1_1_2_False_alloyAnalyzerReport.json,1,0,0
student8_5_False_alloyAnalyzerReport.json,1,0,0
arr2_0_False_alloyAnalyzerReport.json,1,0,0
student2_1_3_False_alloyAnalyzerReport.json,0,1,0
student3_1_4_False_alloyAnalyzerReport.json,0,1,0
student11_2_False_alloyAnalyzerReport.json,0,1,0
student8_3_False_alloyAnalyzerReport.json,1,0,0
cd1_1_4_False_alloyAnalyzerReport.json,0,1,0
student14_1_4_False_alloyAnalyzerReport.json,0,1,0
fsm1_1_3_False_alloyAnalyzerReport.json,0,1,0
bempl1_1_False_alloyAnalyzerReport.json,0,1,0
balancedBST1_0_False_alloyAnalyzerReport.json,1,0,0
student16_2_False_alloyAnalyzerReport.json,1,0,0
student18_1_4_False_alloyAnalyzerReport.json,0,1,0
student16_4_False_alloyAnalyzerReport.json,1,0,0
student18_1_2_False_alloyAnalyzerReport.json,0,1,0
arr1_0_False_alloyAnalyzerReport.json,1,0,1
student7_1_1_False_alloyAnalyzerReport.json,0,1,0
dll4_1_False_alloyAnalyzerReport.json,0,1,0
student6_1_0_False_alloyAnalyzerReport.json,0,1,0
other1_0_False_alloyAnalyzerReport.json,0,1,0
student17_1_0_False_alloyAnalyzerReport.json,0,1,0
student15_5_False_alloyAnalyzerReport.json,0,1,0
student1_0_False_alloyAnalyzerReport.json,1,0,0
student15_3_False_alloyAnalyzerReport.json,0,1,0
student11_3_False_alloyAnalyzerReport.json,0,1,0
student3_1_5_False_alloyAnalyzerReport.json,0,1,0
balancedBST3_1_0_False_alloyAnalyzerReport.json,1,0,0
student2_1_2_False_alloyAnalyzerReport.json,0,1,0
fsm1_1_2_False_alloyAnalyzerReport.json,0,1,1
student14_1_5_False_alloyAnalyzerReport.json,0,1,0
cd1_1_5_False_alloyAnalyzerReport.json,0,1,0
student8_2_False_alloyAnalyzerReport.json,0,1,0
student2_1_4_False_alloyAnalyzerReport.json,0,1,0
student3_1_3_False_alloyAnalyzerReport.json,0,1,0
student13_0_False_alloyAnalyzerReport.json,0,1,0
student11_5_False_alloyAnalyzerReport.json,0,1,0
arr2_1_False_alloyAnalyzerReport.json,1,1,0
student8_4_False_alloyAnalyzerReport.json,0,1,0
cd1_1_3_False_alloyAnalyzerReport.json,1,0,0
fsm1_1_4_False_alloyAnalyzerReport.json,1,0,0
student14_1_3_False_alloyAnalyzerReport.json,0,1,0
