fileName,iterations,fixed,repeated_fixes,repeated_init_spec,fst_iter_repeated_init_spec,wrong_format_msg,analyzer_agent_tokens,analyzer_agent_cost,prompt_agent_tokens,prompt_agent_cost,running_time,Error_msg
cv_inv2_25,6,reached_max_iter,0,0,FALSE,1,7808,0.0097,0,0,22.29,
cv_inv2_31,6,reached_max_iter,0,0,FALSE,5,10922,0.0134,0,0,30.03,
cv_inv1_9,6,reached_max_iter,0,0,FALSE,0,7736,0.0101,0,0,29.41,
cv_inv1_8,1,YES,0,0,FALSE,0,1719,0.0026,0,0,11.48,
cv_inv2_30,6,reached_max_iter,0,0,FALSE,1,8208,0.0105,0,0,30.98,
cv_inv2_24,6,reached_max_iter,0,0,FALSE,0,7731,0.01,0,0,26.7,
cv_inv2_18,1,YES,0,0,FALSE,0,1323,0.0017,0,0,4.42,
cv_inv2_32,2,YES,0,0,FALSE,1,2274,0.0027,0,0,6.11,
cv_inv2_26,2,YES,0,0,FALSE,0,2375,0.0029,0,0,7.01,
cv_inv3_8,6,reached_max_iter,0,0,FALSE,1,7250,0.0092,0,0,24.53,
cv_inv3_9,6,reached_max_iter,0,0,FALSE,2,8657,0.0111,0,0,29.6,
cv_inv2_27,6,reached_max_iter,0,0,FALSE,1,7393,0.0093,0,0,22.88,
cv_inv2_33,6,reached_max_iter,0,0,FALSE,1,7125,0.0088,0,0,21.2,
cv_inv3_28,6,reached_max_iter,0,0,FALSE,2,6627,0.0081,0,0,18.13,
cv_inv3_14,6,reached_max_iter,0,0,FALSE,2,8579,0.0111,0,0,28.31,
cv_inv2_54,1,YES,0,0,FALSE,0,1348,0.0018,0,0,5.65,
cv_inv2_40,2,YES,0,0,FALSE,0,2584,0.0034,0,0,8.65,
cv_inv1_11,6,reached_max_iter,0,0,FALSE,0,7521,0.0098,0,0,28.23,
cv_inv1_10,6,reached_max_iter,0,0,FALSE,1,7352,0.0094,0,0,23.79,
cv_inv2_41,3,YES,0,0,FALSE,0,3947,0.0052,0,0,14.58,
cv_inv2_55,6,reached_max_iter,0,0,FALSE,0,7746,0.0101,0,0,27.31,
cv_inv3_15,6,reached_max_iter,0,0,FALSE,0,7906,0.0106,0,0,28.93,
cv_inv3_29,1,YES,0,0,FALSE,0,1288,0.0017,0,0,5.35,
cv_inv3_17,6,reached_max_iter,0,0,FALSE,0,8026,0.0108,0,0,31.45,
cv_inv2_43,1,YES,0,0,FALSE,0,1349,0.0018,0,0,5.44,
cv_inv2_57,3,YES,0,0,FALSE,1,4167,0.0053,0,0,12.72,
cv_inv1_12,6,reached_max_iter,0,0,FALSE,0,7687,0.0101,0,0,28.2,
cv_inv1_13,2,YES,0,0,FALSE,1,3144,0.004,0,0,9.48,
cv_inv2_56,2,YES,0,0,FALSE,1,2264,0.0027,0,0,6.96,
cv_inv2_42,6,reached_max_iter,0,0,FALSE,1,7340,0.0092,0,0,29.78,
cv_inv3_16,6,reached_max_iter,0,0,FALSE,3,6999,0.0089,0,0,22.29,
cv_inv3_12,6,reached_max_iter,0,0,FALSE,6,13704,0.0159,0,0,27.71,
cv_inv2_8,1,YES,0,0,FALSE,0,1308,0.0017,0,0,4.72,
cv_inv2_46,6,reached_max_iter,0,0,FALSE,1,9390,0.0124,0,0,34.24,
cv_inv2_52,6,reached_max_iter,0,0,FALSE,1,7546,0.0092,0,0,21.41,
cv_inv1_16,6,reached_max_iter,0,0,FALSE,0,7575,0.0099,0,0,29.63,
cv_inv2_53,6,reached_max_iter,0,0,FALSE,1,7336,0.0092,0,0,23.58,
cv_inv2_47,6,reached_max_iter,0,0,FALSE,0,8082,0.0107,0,0,30.11,
cv_inv2_9,6,reached_max_iter,0,0,FALSE,6,12399,0.0145,0,0,24.42,
cv_inv3_13,6,reached_max_iter,0,0,FALSE,0,7525,0.0098,0,0,28.85,
cv_inv3_11,6,YES,0,0,FALSE,1,6414,0.0078,0,0,17.44,
cv_inv3_39,6,reached_max_iter,0,0,FALSE,6,11355,0.0132,0,0,27.83,
cv_inv2_51,1,YES,0,0,FALSE,0,1294,0.0017,0,0,4.47,
cv_inv2_45,6,reached_max_iter,0,0,FALSE,0,7534,0.0096,0,0,24.33,
cv_inv1_14,6,reached_max_iter,0,0,FALSE,1,8068,0.0109,0,0,33.78,
cv_inv1_15,6,reached_max_iter,0,0,FALSE,1,7225,0.0092,0,0,25.93,
cv_inv2_44,5,YES,0,0,FALSE,2,5768,0.0068,0,0,15.58,
cv_inv2_50,6,reached_max_iter,0,0,FALSE,0,7984,0.0105,0,0,32.14,
cv_inv3_38,6,reached_max_iter,0,0,FALSE,2,6735,0.0083,0,0,23.11,
cv_inv3_10,6,reached_max_iter,0,0,FALSE,0,7756,0.0102,0,0,29.75,
